Date,Close
3/12/2015 16:00:00,20.68
3/13/2015 16:00:00,20.62
3/16/2015 16:00:00,20.8
3/17/2015 16:00:00,20.87
3/18/2015 16:00:00,20.8
3/19/2015 16:00:00,21.1
3/20/2015 16:00:00,21.33
3/23/2015 16:00:00,21.29
3/24/2015 16:00:00,21.29
3/25/2015 16:00:00,20.81
3/26/2015 16:00:00,20.79
3/27/2015 16:00:00,20.76
3/30/2015 16:00:00,21
3/31/2015 16:00:00,20.84
4/1/2015 16:00:00,20.5
4/2/2015 16:00:00,20.66
4/6/2015 16:00:00,20.97
4/7/2015 16:00:00,20.96
4/8/2015 16:00:00,21.22
4/9/2015 16:00:00,21.32
4/10/2015 16:00:00,21.49
4/13/2015 16:00:00,21.53
4/14/2015 16:00:00,21.39
4/15/2015 16:00:00,21.6
4/16/2015 16:00:00,21.84
4/17/2015 16:00:00,21.4
4/20/2015 16:00:00,21.5
4/21/2015 16:00:00,21.59
4/22/2015 16:00:00,21.76
4/23/2015 16:00:00,21.99
4/24/2015 16:00:00,21.99
4/27/2015 16:00:00,22.23
4/28/2015 16:00:00,21.73
4/29/2015 16:00:00,21.55
4/30/2015 16:00:00,20.96
5/1/2015 16:00:00,20.79
5/4/2015 16:00:00,21.01
5/5/2015 16:00:00,20.77
5/6/2015 16:00:00,20.64
5/7/2015 16:00:00,20.86
5/8/2015 16:00:00,20.84
5/11/2015 16:00:00,21
5/12/2015 16:00:00,20.9
5/13/2015 16:00:00,21.01
5/14/2015 16:00:00,21.18
5/15/2015 16:00:00,21.13
5/18/2015 16:00:00,21.25
5/19/2015 16:00:00,21.26
5/20/2015 16:00:00,21.22
5/21/2015 16:00:00,21.41
5/22/2015 16:00:00,21.46
5/26/2015 16:00:00,21.31
5/27/2015 16:00:00,21.32
5/28/2015 16:00:00,21.58
5/29/2015 16:00:00,21.6
6/1/2015 16:00:00,21.52
6/2/2015 16:00:00,21.56
6/3/2015 16:00:00,21.68
6/4/2015 16:00:00,21.6
6/5/2015 16:00:00,21.63
6/8/2015 16:00:00,21.6
6/9/2015 16:00:00,21.46
6/10/2015 16:00:00,21.85
6/11/2015 16:00:00,21.78
6/12/2015 16:00:00,21.65
6/15/2015 16:00:00,21.37
6/16/2015 16:00:00,21.62
6/17/2015 16:00:00,21.83
6/18/2015 16:00:00,22.05
6/19/2015 16:00:00,22
6/22/2015 16:00:00,22.05
6/23/2015 16:00:00,22.23
6/24/2015 16:00:00,21.94
6/25/2015 16:00:00,21.9
6/26/2015 16:00:00,21.74
6/29/2015 16:00:00,21.16
6/30/2015 16:00:00,21.35
7/1/2015 16:00:00,21.31
7/2/2015 16:00:00,21.25
7/6/2015 16:00:00,21.1
7/7/2015 16:00:00,20.98
7/8/2015 16:00:00,20.78
7/9/2015 16:00:00,20.95
7/10/2015 16:00:00,21.17
7/13/2015 16:00:00,21.44
7/14/2015 16:00:00,21.57
7/15/2015 16:00:00,21.42
7/16/2015 16:00:00,21.85
7/17/2015 16:00:00,21.92
7/20/2015 16:00:00,21.95
7/21/2015 16:00:00,21.87
7/22/2015 16:00:00,21.65
7/23/2015 16:00:00,21.8
7/24/2015 16:00:00,21.9
7/27/2015 16:00:00,21.65
7/28/2015 16:00:00,21.97
7/29/2015 16:00:00,21.82
7/30/2015 16:00:00,21.65
7/31/2015 16:00:00,21.5
8/3/2015 16:00:00,21.11
8/4/2015 16:00:00,21.05
8/5/2015 16:00:00,21.1
8/6/2015 16:00:00,20.8
8/7/2015 16:00:00,20.78
8/10/2015 16:00:00,21.28
8/11/2015 16:00:00,21
8/12/2015 16:00:00,20.8
8/13/2015 16:00:00,20.99
8/14/2015 16:00:00,20.96
8/17/2015 16:00:00,21.12
8/18/2015 16:00:00,20.98
8/19/2015 16:00:00,20.75
8/20/2015 16:00:00,19.89
8/21/2015 16:00:00,19.53
8/24/2015 16:00:00,18.96
8/25/2015 16:00:00,19.38
8/26/2015 16:00:00,19.45
8/27/2015 16:00:00,20.04
8/28/2015 16:00:00,20.24
8/31/2015 16:00:00,20.1
9/1/2015 16:00:00,19.37
9/2/2015 16:00:00,19.59
9/3/2015 16:00:00,19.81
9/4/2015 16:00:00,19.42
9/8/2015 16:00:00,20.02
9/9/2015 16:00:00,20.09
9/10/2015 16:00:00,20.01
9/11/2015 16:00:00,20.11
9/14/2015 16:00:00,20.07
9/15/2015 16:00:00,20.33
9/16/2015 16:00:00,20.57
9/17/2015 16:00:00,20.75
9/18/2015 16:00:00,20.43
9/21/2015 16:00:00,20.3
9/22/2015 16:00:00,19.88
9/23/2015 16:00:00,19.84
9/24/2015 16:00:00,19.61
9/25/2015 16:00:00,19.4
9/28/2015 16:00:00,19
9/29/2015 16:00:00,18.69
9/30/2015 16:00:00,18.79
10/1/2015 16:00:00,18.53
10/2/2015 16:00:00,19.08
10/5/2015 16:00:00,19.52
10/6/2015 16:00:00,19.23
10/7/2015 16:00:00,19.51
10/8/2015 16:00:00,19.39
10/9/2015 16:00:00,19.82
10/12/2015 16:00:00,19.67
10/13/2015 16:00:00,19.6
10/14/2015 16:00:00,19.5
10/15/2015 16:00:00,19.52
10/16/2015 16:00:00,19.81
10/19/2015 16:00:00,19.81
10/20/2015 16:00:00,19.5
10/21/2015 16:00:00,19.66
10/22/2015 16:00:00,19.45
10/23/2015 16:00:00,19.81
10/26/2015 16:00:00,19.78
10/27/2015 16:00:00,19.61
10/28/2015 16:00:00,19.82
10/29/2015 16:00:00,19.72
10/30/2015 16:00:00,19.9
11/2/2015 16:00:00,20.46
11/3/2015 16:00:00,20.45
11/4/2015 16:00:00,20.84
11/5/2015 16:00:00,20.66
11/6/2015 16:00:00,20.85
11/9/2015 16:00:00,20.69
11/10/2015 16:00:00,20.43
11/11/2015 16:00:00,20.39
11/12/2015 16:00:00,20.04
11/13/2015 16:00:00,19.82
11/16/2015 16:00:00,19.92
11/17/2015 16:00:00,19.95
11/18/2015 16:00:00,20.19
11/19/2015 16:00:00,20.51
11/20/2015 16:00:00,20.65
11/23/2015 16:00:00,20.68
11/24/2015 16:00:00,20.63
11/25/2015 16:00:00,20.9
11/27/2015 16:00:00,21.27
11/30/2015 16:00:00,21.2
12/1/2015 16:00:00,21.31
12/2/2015 16:00:00,21.36
12/3/2015 16:00:00,20.85
12/4/2015 16:00:00,21.05
12/7/2015 16:00:00,20.79
12/8/2015 16:00:00,20.99
12/9/2015 16:00:00,20.72
12/10/2015 16:00:00,21.07
12/11/2015 16:00:00,20.92
12/14/2015 16:00:00,20.21
12/15/2015 16:00:00,20.55
12/16/2015 16:00:00,20.78
12/17/2015 16:00:00,20.99
12/18/2015 16:00:00,20.93
12/21/2015 16:00:00,20.87
12/22/2015 16:00:00,20.96
12/23/2015 16:00:00,21.27
12/24/2015 16:00:00,20.88
12/28/2015 16:00:00,20.91
12/29/2015 16:00:00,20.78
12/30/2015 16:00:00,20.84
12/31/2015 16:00:00,20.46
1/4/2016 16:00:00,20.01
1/5/2016 16:00:00,20.17
1/6/2016 16:00:00,19.83
1/7/2016 16:00:00,19.05
1/8/2016 16:00:00,18.83
1/11/2016 16:00:00,18.17
1/12/2016 16:00:00,18.43
1/13/2016 16:00:00,17.87
1/14/2016 16:00:00,18.03
1/15/2016 16:00:00,17.32
1/19/2016 16:00:00,17.5
1/20/2016 16:00:00,17.05
1/21/2016 16:00:00,17.2
1/22/2016 16:00:00,17.53
1/25/2016 16:00:00,17.32
1/26/2016 16:00:00,17.05
1/27/2016 16:00:00,16.88
1/28/2016 16:00:00,16.48
1/29/2016 16:00:00,16.74
2/1/2016 16:00:00,16.88
2/2/2016 16:00:00,16.46
2/3/2016 16:00:00,16.37
2/4/2016 16:00:00,16.52
2/5/2016 16:00:00,15.5
2/8/2016 16:00:00,14.8
2/9/2016 16:00:00,14.86
2/10/2016 16:00:00,15.06
2/11/2016 16:00:00,14.78
2/12/2016 16:00:00,14.95
2/16/2016 16:00:00,15.55
2/17/2016 16:00:00,16.13
2/18/2016 16:00:00,16.07
2/19/2016 16:00:00,16.1
2/22/2016 16:00:00,16.47
2/23/2016 16:00:00,16.3
2/24/2016 16:00:00,16.44
2/25/2016 16:00:00,16.53
2/26/2016 16:00:00,17.02
2/29/2016 16:00:00,17.1
3/1/2016 16:00:00,17.48
3/2/2016 16:00:00,17.73
3/3/2016 16:00:00,18.14
3/4/2016 16:00:00,18.54
3/7/2016 16:00:00,18.51
3/8/2016 16:00:00,18.21
3/9/2016 16:00:00,17.98
3/10/2016 16:00:00,17.81
3/11/2016 16:00:00,17.93
3/14/2016 16:00:00,18.4
3/15/2016 16:00:00,17.84
3/16/2016 16:00:00,17.99
3/17/2016 16:00:00,18.1
3/18/2016 16:00:00,18.51
3/21/2016 16:00:00,18.68
3/22/2016 16:00:00,18.87
3/24/2016 16:00:00,18.27
3/29/2016 16:00:00,18.83
3/30/2016 16:00:00,18.9
3/31/2016 16:00:00,19.13
4/4/2016 16:00:00,19.53
4/5/2016 16:00:00,19.4
4/6/2016 16:00:00,19.48
4/7/2016 16:00:00,19.5
4/8/2016 16:00:00,19.39
4/12/2016 16:00:00,19.49
4/13/2016 16:00:00,19.81
4/14/2016 16:00:00,20.02
4/15/2016 16:00:00,19.77
4/18/2016 16:00:00,19.82
4/19/2016 16:00:00,19.39
4/20/2016 16:00:00,19.56
4/21/2016 16:00:00,19.76
4/22/2016 16:00:00,19.71
4/25/2016 16:00:00,19.62
4/26/2016 16:00:00,19.57
4/27/2016 16:00:00,19.47
4/28/2016 16:00:00,19.6
4/29/2016 16:00:00,18.88
5/2/2016 16:00:00,19
5/3/2016 16:00:00,18.72
5/4/2016 16:00:00,18.21
5/5/2016 16:00:00,18.16
5/6/2016 16:00:00,17.94
5/9/2016 16:00:00,18.3
5/10/2016 16:00:00,18.44
5/11/2016 16:00:00,18.31
5/12/2016 16:00:00,17.95
5/13/2016 16:00:00,18.11
5/16/2016 16:00:00,18.28
5/17/2016 16:00:00,18.15
5/18/2016 16:00:00,18.28
5/19/2016 16:00:00,17.97
5/20/2016 16:00:00,18.2
5/23/2016 16:00:00,18.38
5/24/2016 16:00:00,18.92
5/25/2016 16:00:00,19.09
5/26/2016 16:00:00,19.22
5/27/2016 16:00:00,19.29
5/31/2016 16:00:00,19.49
6/1/2016 16:00:00,19.52
6/2/2016 16:00:00,19.74
6/3/2016 16:00:00,19.57
6/6/2016 16:00:00,19.92
6/7/2016 16:00:00,19.93
6/8/2016 16:00:00,19.92
6/9/2016 16:00:00,19.63
6/10/2016 16:00:00,19.6
6/13/2016 16:00:00,19.31
6/14/2016 16:00:00,19.24
6/15/2016 16:00:00,19.4
6/16/2016 16:00:00,19.42
6/17/2016 16:00:00,19.57
6/20/2016 16:00:00,19.67
6/21/2016 16:00:00,19.58
6/22/2016 16:00:00,19.44
6/23/2016 16:00:00,19.62
6/24/2016 16:00:00,18.96
6/27/2016 16:00:00,18.26
6/28/2016 16:00:00,18.7
6/29/2016 16:00:00,19.16
6/30/2016 16:00:00,19.29
7/1/2016 16:00:00,19.45
7/5/2016 16:00:00,19.25
7/6/2016 16:00:00,19.19
7/7/2016 16:00:00,19.62
7/8/2016 16:00:00,20.03
7/11/2016 16:00:00,20.11
7/12/2016 16:00:00,20.46
7/13/2016 16:00:00,20.48
7/14/2016 16:00:00,20.29
7/15/2016 16:00:00,20.3
7/18/2016 16:00:00,20.47
7/19/2016 16:00:00,20.09
7/20/2016 16:00:00,20.42
7/21/2016 16:00:00,20.38
7/22/2016 16:00:00,20.14
7/25/2016 16:00:00,20.13
7/26/2016 16:00:00,20.34
7/27/2016 16:00:00,20.52
7/28/2016 16:00:00,20.7
7/29/2016 16:00:00,20.59
8/1/2016 16:00:00,20.63
8/2/2016 16:00:00,20.21
8/3/2016 16:00:00,20.43
8/4/2016 16:00:00,20.68
8/5/2016 16:00:00,20.83
8/8/2016 16:00:00,20.9
8/9/2016 16:00:00,20.9
8/10/2016 16:00:00,20.93
8/11/2016 16:00:00,21.11
8/12/2016 16:00:00,21.18
8/16/2016 16:00:00,21.33
8/17/2016 16:00:00,21.16
8/18/2016 16:00:00,21.23
8/19/2016 16:00:00,21.08
8/22/2016 16:00:00,21.17
8/23/2016 16:00:00,21.27
8/24/2016 16:00:00,21.24
8/25/2016 16:00:00,20.92
8/26/2016 16:00:00,20.89
8/29/2016 16:00:00,21.04
8/30/2016 16:00:00,20.84
8/31/2016 16:00:00,20.61
9/1/2016 16:00:00,20.47
9/2/2016 16:00:00,20.69
9/6/2016 16:00:00,21.17
9/7/2016 16:00:00,21.28
9/8/2016 16:00:00,21.28
9/9/2016 16:00:00,20.98
9/13/2016 16:00:00,20.61
9/14/2016 16:00:00,20.72
9/15/2016 16:00:00,21.2
9/19/2016 16:00:00,21.38
9/20/2016 16:00:00,21.45
9/21/2016 16:00:00,21.25
9/22/2016 16:00:00,21.85
9/23/2016 16:00:00,21.86
9/26/2016 16:00:00,21.69
9/27/2016 16:00:00,22.11
9/28/2016 16:00:00,22.16
9/29/2016 16:00:00,21.96
9/30/2016 16:00:00,22.18
10/3/2016 16:00:00,22.21
10/4/2016 16:00:00,22.08
10/5/2016 16:00:00,22.39
10/6/2016 16:00:00,21.82
10/7/2016 16:00:00,21.7
10/10/2016 16:00:00,21.9
10/11/2016 16:00:00,21
10/12/2016 16:00:00,20.85
10/13/2016 16:00:00,20.59
10/14/2016 16:00:00,20.38
10/17/2016 16:00:00,20.24
10/18/2016 16:00:00,20.57
10/19/2016 16:00:00,20.65
10/20/2016 16:00:00,20.57
10/21/2016 16:00:00,20.53
10/24/2016 16:00:00,20.67
10/25/2016 16:00:00,20.43
10/26/2016 16:00:00,20.33
10/27/2016 16:00:00,20.17
10/28/2016 16:00:00,19.98
10/31/2016 16:00:00,19.92
11/1/2016 16:00:00,19.72
11/2/2016 16:00:00,19.32
11/3/2016 16:00:00,19.2
11/4/2016 16:00:00,19.25
11/7/2016 16:00:00,19.82
11/8/2016 16:00:00,19.99
11/9/2016 16:00:00,20.04
11/10/2016 16:00:00,20.44
11/11/2016 16:00:00,20.36
11/14/2016 16:00:00,20.68
11/15/2016 16:00:00,20.6
11/17/2016 16:00:00,20.72
11/18/2016 16:00:00,20.65
11/21/2016 16:00:00,20.88
11/22/2016 16:00:00,20.93
11/23/2016 16:00:00,20.83
11/25/2016 16:00:00,20.95
11/28/2016 16:00:00,20.86
11/29/2016 16:00:00,20.36
11/30/2016 16:00:00,20.11
12/1/2016 16:00:00,19.64
12/2/2016 16:00:00,19.8
12/5/2016 16:00:00,20.2
12/6/2016 16:00:00,20.18
12/7/2016 16:00:00,20.08
12/8/2016 16:00:00,20.33
12/9/2016 16:00:00,20.4
12/12/2016 16:00:00,20.4
12/13/2016 16:00:00,20.55
12/14/2016 16:00:00,20.41
12/15/2016 16:00:00,20.78
12/16/2016 16:00:00,20.83
12/19/2016 16:00:00,20.89
12/20/2016 16:00:00,20.83
12/21/2016 16:00:00,20.5
12/22/2016 16:00:00,20.22
12/23/2016 16:00:00,20.31
12/27/2016 16:00:00,20.72
12/28/2016 16:00:00,20.29
12/29/2016 16:00:00,20.19
12/30/2016 16:00:00,20.05
1/3/2017 16:00:00,20.44
1/4/2017 16:00:00,21.36
1/5/2017 16:00:00,21.15
1/6/2017 16:00:00,21.37
1/9/2017 16:00:00,21.65
1/10/2017 16:00:00,21.95
1/11/2017 16:00:00,21.78
1/12/2017 16:00:00,21.83
1/13/2017 16:00:00,22.06
1/17/2017 16:00:00,21.72
1/18/2017 16:00:00,21.8
1/19/2017 16:00:00,21.83
1/20/2017 16:00:00,21.85
1/23/2017 16:00:00,21.9
1/24/2017 16:00:00,22.06
1/25/2017 16:00:00,22.24
1/26/2017 16:00:00,22.11
1/27/2017 16:00:00,22.18
1/30/2017 16:00:00,22
1/31/2017 16:00:00,22.09
2/1/2017 16:00:00,22.27
2/2/2017 16:00:00,22.41
2/3/2017 16:00:00,22.38
2/6/2017 16:00:00,22.39
2/7/2017 16:00:00,22.28
2/8/2017 16:00:00,22.49
2/9/2017 16:00:00,22.92
2/10/2017 16:00:00,22.97
2/13/2017 16:00:00,23.05
2/14/2017 16:00:00,23.22
2/15/2017 16:00:00,23.17
2/16/2017 16:00:00,22.98
2/17/2017 16:00:00,23.14
2/21/2017 16:00:00,23.2
2/22/2017 16:00:00,23.17
2/23/2017 16:00:00,22.97
2/24/2017 16:00:00,22.86
2/27/2017 16:00:00,23.27
2/28/2017 16:00:00,23.13
3/1/2017 16:00:00,23.5
3/2/2017 16:00:00,23.25
3/3/2017 16:00:00,23.2
3/6/2017 16:00:00,23.27
3/7/2017 16:00:00,23.24
3/8/2017 16:00:00,23.24
3/9/2017 16:00:00,22.99
3/10/2017 16:00:00,23.21
3/13/2017 16:00:00,23.43
3/14/2017 16:00:00,23.38
3/15/2017 16:00:00,23.6
3/16/2017 16:00:00,23.72
3/17/2017 16:00:00,23.71
3/20/2017 16:00:00,23.7
3/21/2017 16:00:00,23.04
3/22/2017 16:00:00,23.02
3/23/2017 16:00:00,23.03
3/24/2017 16:00:00,23.16
3/27/2017 16:00:00,23.43
3/28/2017 16:00:00,23.6
3/29/2017 16:00:00,23.79
3/30/2017 16:00:00,23.85
3/31/2017 16:00:00,23.96
4/3/2017 16:00:00,24.03
4/4/2017 16:00:00,23.93
4/5/2017 16:00:00,23.66
4/6/2017 16:00:00,23.77
4/7/2017 16:00:00,23.94
4/10/2017 16:00:00,24.09
4/11/2017 16:00:00,24.03
4/12/2017 16:00:00,23.82
4/13/2017 16:00:00,23.85
4/17/2017 16:00:00,23.99
4/18/2017 16:00:00,24.16
4/19/2017 16:00:00,24.3
4/20/2017 16:00:00,24.55
4/21/2017 16:00:00,24.34
4/24/2017 16:00:00,24.68
4/25/2017 16:00:00,25.02
4/26/2017 16:00:00,25.33
4/27/2017 16:00:00,25.58
4/28/2017 16:00:00,25.17
5/1/2017 16:00:00,25.71
5/2/2017 16:00:00,25.68
5/3/2017 16:00:00,25.59
5/4/2017 16:00:00,25.5
5/5/2017 16:00:00,25.76
5/8/2017 16:00:00,25.69
5/9/2017 16:00:00,26.27
5/10/2017 16:00:00,26.52
5/11/2017 16:00:00,26.57
5/12/2017 16:00:00,26.71
5/15/2017 16:00:00,26.95
5/16/2017 16:00:00,27.07
5/17/2017 16:00:00,26.12
5/18/2017 16:00:00,26.88
5/19/2017 16:00:00,26.93
5/22/2017 16:00:00,27.35
5/23/2017 16:00:00,27.44
5/24/2017 16:00:00,28.26
5/25/2017 16:00:00,28.61
5/26/2017 16:00:00,28.25
5/30/2017 16:00:00,28.14
5/31/2017 16:00:00,28.35
6/1/2017 16:00:00,28.96
6/2/2017 16:00:00,29.16
6/5/2017 16:00:00,29.21
6/6/2017 16:00:00,29.41
6/7/2017 16:00:00,29.45
6/8/2017 16:00:00,29.75
6/9/2017 16:00:00,28.83
6/12/2017 16:00:00,28.27
6/13/2017 16:00:00,28.71
6/14/2017 16:00:00,28.46
6/15/2017 16:00:00,28.36
6/16/2017 16:00:00,28.53
6/19/2017 16:00:00,29.32
6/20/2017 16:00:00,29.35
6/21/2017 16:00:00,29.77
6/22/2017 16:00:00,30.05
6/23/2017 16:00:00,30.3
6/26/2017 16:00:00,29.85
6/27/2017 16:00:00,29.21
6/28/2017 16:00:00,29.79
6/29/2017 16:00:00,29.23
6/30/2017 16:00:00,28.95
7/3/2017 16:00:00,28.8
7/5/2017 16:00:00,28.99
7/6/2017 16:00:00,28.4
7/7/2017 16:00:00,28.58
7/10/2017 16:00:00,28.54
7/11/2017 16:00:00,28.9
7/12/2017 16:00:00,29.39
7/13/2017 16:00:00,29.26
7/14/2017 16:00:00,29.32
7/17/2017 16:00:00,29.11
7/18/2017 16:00:00,29.43
7/19/2017 16:00:00,29.47
7/20/2017 16:00:00,29.73
7/21/2017 16:00:00,29.95
7/24/2017 16:00:00,30.38
7/25/2017 16:00:00,30.3
7/26/2017 16:00:00,30.29
7/27/2017 16:00:00,29.83
7/28/2017 16:00:00,29.97
7/31/2017 16:00:00,29.62
8/1/2017 16:00:00,29.7
8/2/2017 16:00:00,29.81
8/3/2017 16:00:00,30.03
8/4/2017 16:00:00,30.4
8/7/2017 16:00:00,30.97
8/8/2017 16:00:00,30.92
8/9/2017 16:00:00,30.64
8/10/2017 16:00:00,30.09
8/11/2017 16:00:00,30.75
8/14/2017 16:00:00,31.75
8/15/2017 16:00:00,31.28
8/16/2017 16:00:00,31.53
8/17/2017 16:00:00,30.97
8/18/2017 16:00:00,30.75
8/21/2017 16:00:00,30.75
8/22/2017 16:00:00,31.32
8/23/2017 16:00:00,31.49
8/24/2017 16:00:00,31.74
8/25/2017 16:00:00,31.66
8/28/2017 16:00:00,32.31
8/29/2017 16:00:00,32.8
8/30/2017 16:00:00,33.42
8/31/2017 16:00:00,34.14
9/1/2017 16:00:00,33.64
9/5/2017 16:00:00,33.43
9/6/2017 16:00:00,33.64
9/7/2017 16:00:00,33.75
9/8/2017 16:00:00,33.27
9/11/2017 16:00:00,33.72
9/12/2017 16:00:00,33.87
9/13/2017 16:00:00,33.72
9/14/2017 16:00:00,33.55
9/15/2017 16:00:00,33.95
9/18/2017 16:00:00,34.36
9/19/2017 16:00:00,34.21
9/20/2017 16:00:00,34.3
9/21/2017 16:00:00,33.97
9/22/2017 16:00:00,33.9
9/25/2017 16:00:00,33.38
9/26/2017 16:00:00,33.25
9/27/2017 16:00:00,33.83
9/28/2017 16:00:00,34.12
9/29/2017 16:00:00,34.29
10/2/2017 16:00:00,34.47
10/3/2017 16:00:00,34.8
10/4/2017 16:00:00,34.66
10/5/2017 16:00:00,35.12
10/6/2017 16:00:00,35.02
10/9/2017 16:00:00,34.95
10/10/2017 16:00:00,34.79
10/11/2017 16:00:00,34.81
10/12/2017 16:00:00,34.92
10/13/2017 16:00:00,34.78
10/16/2017 16:00:00,34.69
10/17/2017 16:00:00,34.73
10/18/2017 16:00:00,34.69
10/19/2017 16:00:00,34.36
10/20/2017 16:00:00,34.84
10/23/2017 16:00:00,34.52
10/24/2017 16:00:00,34.36
10/25/2017 16:00:00,33.73
10/26/2017 16:00:00,34.21
10/27/2017 16:00:00,34.85
10/30/2017 16:00:00,35.04
10/31/2017 16:00:00,35.51
11/1/2017 16:00:00,34.96
11/2/2017 16:00:00,34.83
11/3/2017 16:00:00,35.3
11/6/2017 16:00:00,35.24
11/7/2017 16:00:00,34.89
11/8/2017 16:00:00,34.93
11/9/2017 16:00:00,34.66
11/10/2017 16:00:00,34.7
11/13/2017 16:00:00,34.85
11/14/2017 16:00:00,34.51
11/15/2017 16:00:00,34.6
11/16/2017 16:00:00,35.3
11/17/2017 16:00:00,35.48
11/20/2017 16:00:00,35.84
11/21/2017 16:00:00,36.44
11/22/2017 16:00:00,36.76
11/24/2017 16:00:00,36.94
11/27/2017 16:00:00,37.26
11/28/2017 16:00:00,37.67
11/29/2017 16:00:00,36.98
11/30/2017 16:00:00,37.2
12/1/2017 16:00:00,37.4
12/4/2017 16:00:00,36.74
12/5/2017 16:00:00,36.35
12/6/2017 16:00:00,36.52
12/7/2017 16:00:00,37.06
12/8/2017 16:00:00,36.74
12/11/2017 16:00:00,36.99
12/12/2017 16:00:00,37.54
12/13/2017 16:00:00,37.6
12/14/2017 16:00:00,37.57
12/15/2017 16:00:00,38.45
12/18/2017 16:00:00,39.94
12/19/2017 16:00:00,39.09
12/20/2017 16:00:00,38.33
12/21/2017 16:00:00,37.75
12/22/2017 16:00:00,37.75
12/26/2017 16:00:00,38.26
12/27/2017 16:00:00,37.55
12/28/2017 16:00:00,37.44
12/29/2017 16:00:00,37.08
1/2/2018 16:00:00,38.58
1/3/2018 16:00:00,38.74
1/4/2018 16:00:00,38.87
1/5/2018 16:00:00,39.5
1/8/2018 16:00:00,39.23
1/9/2018 16:00:00,39.31
1/10/2018 16:00:00,39.41
1/11/2018 16:00:00,39.51
1/12/2018 16:00:00,39.71
1/16/2018 16:00:00,38.82
1/17/2018 16:00:00,39.73
1/18/2018 16:00:00,39.87
1/19/2018 16:00:00,39.94
1/22/2018 16:00:00,41.05
1/23/2018 16:00:00,41.57
1/24/2018 16:00:00,41.32
1/25/2018 16:00:00,41.29
1/26/2018 16:00:00,42.05
1/29/2018 16:00:00,42.33
1/30/2018 16:00:00,41.6
1/31/2018 16:00:00,41.24
2/1/2018 16:00:00,40.75
2/2/2018 16:00:00,39.8
2/5/2018 16:00:00,38.39
2/6/2018 16:00:00,39.29
2/7/2018 16:00:00,39.84
2/8/2018 16:00:00,38.1
2/9/2018 16:00:00,38.37
2/12/2018 16:00:00,38.82
2/13/2018 16:00:00,39.27
2/14/2018 16:00:00,40.28
2/15/2018 16:00:00,41.09
2/16/2018 16:00:00,41.06
2/20/2018 16:00:00,41.02
