Date,arkk,tgt,unh
2018-08-02 16:00:00,45.87,80.76,
2018-08-03 16:00:00,45.47,81.45,
2018-08-06 16:00:00,45.94,81.61,
2018-08-07 16:00:00,46.6,82.24,
2018-08-08 16:00:00,46.65,82.39,
2018-08-09 16:00:00,46.82,82.62,
2018-08-10 16:00:00,46.93,82.71,
2018-08-13 16:00:00,46.61,82.06,
2018-08-14 16:00:00,46.88,82.68,
2018-08-15 16:00:00,45.92,80.69,
2018-08-16 16:00:00,46.4,82.07,
2018-08-17 16:00:00,45.83,83.04,
2018-08-20 16:00:00,46.38,83.32,
2018-08-21 16:00:00,47.37,83.27,
2018-08-22 16:00:00,47.41,85.94,
2018-08-23 16:00:00,47.34,86.71,
2018-08-24 16:00:00,48.06,87.31,
2018-08-27 16:00:00,48.88,86.6,
2018-08-28 16:00:00,48.99,86.7,
2018-08-29 16:00:00,49.63,87.63,
2018-08-30 16:00:00,49.6,87.31,
2018-08-31 16:00:00,49.7,87.5,
2018-09-04 16:00:00,49.17,88.95,
2018-09-05 16:00:00,47.99,88.6,
2018-09-06 16:00:00,47.04,88.88,
2018-09-07 16:00:00,46.73,88.74,
2018-09-10 16:00:00,46.86,89.26,
2018-09-11 16:00:00,47.43,88.8,
2018-09-12 16:00:00,47.58,88.65,
2018-09-13 16:00:00,47.94,88.08,
2018-09-14 16:00:00,48.24,87.94,
2018-09-17 16:00:00,47.28,87.28,
2018-09-18 16:00:00,48.14,87.68,
2018-09-19 16:00:00,48.11,87.16,
2018-09-20 16:00:00,48.33,87.38,
2018-09-21 16:00:00,47.16,87.31,
2018-09-24 16:00:00,47.33,87.24,
2018-09-25 16:00:00,47.77,87.31,
2018-09-26 16:00:00,47.81,87.89,
2018-09-27 16:00:00,48.21,87.51,
2018-09-28 16:00:00,47.34,88.21,
2018-10-01 16:00:00,47.41,88.47,
2018-10-02 16:00:00,46.19,86.62,
2018-10-03 16:00:00,46.28,85.97,
2018-10-04 16:00:00,44.83,84.84,
2018-10-05 16:00:00,43.98,84.52,
2018-10-08 16:00:00,43.16,85.4,
2018-10-09 16:00:00,43.36,85.66,
2018-10-10 16:00:00,41.1,85.2,
2018-10-11 16:00:00,40.7,82.8,
2018-10-12 16:00:00,42.02,84.61,
2018-10-15 16:00:00,41.64,84.6,
2018-10-16 16:00:00,43.63,85.81,
2018-10-17 16:00:00,43.37,84.42,
2018-10-18 16:00:00,42.1,83.36,
2018-10-19 16:00:00,41.32,82.02,
2018-10-22 16:00:00,41.44,83.23,
2018-10-23 16:00:00,41.76,82.67,
2018-10-24 16:00:00,39.39,82.27,
2018-10-25 16:00:00,41.23,83.83,
2018-10-26 16:00:00,40.9,81.94,
2018-10-29 16:00:00,40.49,84.1,
2018-10-30 16:00:00,41.52,85.77,
2018-10-31 16:00:00,42.58,83.63,
2018-11-01 16:00:00,44.72,84.23,
2018-11-02 16:00:00,45.48,84.41,
2018-11-05 16:00:00,44.82,85.35,
2018-11-06 16:00:00,44.83,85.59,
2018-11-07 16:00:00,45.96,86.76,
2018-11-08 16:00:00,45.24,87.6,
2018-11-09 16:00:00,44.38,86.94,
2018-11-12 16:00:00,42.76,85.47,
2018-11-13 16:00:00,43.11,84.32,
2018-11-14 16:00:00,42.59,83.13,
2018-11-15 16:00:00,43.84,80.76,
2018-11-16 16:00:00,43.67,79.68,
2018-11-19 16:00:00,41.58,77.79,
2018-11-20 16:00:00,40.82,69.03,
2018-11-21 16:00:00,41.74,69.26,
2018-11-23 13:00:00,41.71,67.35,
2018-11-26 16:00:00,42.95,69.25,
2018-11-27 16:00:00,42.53,71.38,
2018-11-28 16:00:00,44.18,71.88,
2018-11-29 16:00:00,44.05,71.17,
2018-11-30 16:00:00,44.45,70.96,
2018-12-03 16:00:00,45.53,72.34,
2018-12-04 16:00:00,43.27,69.31,
2018-12-06 16:00:00,43.54,69.54,
2018-12-07 16:00:00,42.1,67.81,
2018-12-10 16:00:00,42.54,68.32,
2018-12-11 16:00:00,42.46,66.78,
2018-12-12 16:00:00,43.31,67.79,
2018-12-13 16:00:00,42.64,66.68,
2018-12-14 16:00:00,41.77,67.17,
2018-12-17 16:00:00,39.92,64.32,
2018-12-18 16:00:00,39.89,65.31,
2018-12-19 16:00:00,39.28,62.83,
2018-12-20 16:00:00,37.82,61.7,
2018-12-21 16:00:00,35.85,61.13,
2018-12-24 13:00:00,35.34,61.55,
2018-12-26 16:00:00,37.52,65.11,
2018-12-27 16:00:00,36.4,64.71,
2018-12-28 16:00:00,36.77,64.96,
2018-12-31 16:00:00,37.19,66.09,
2019-01-02 16:00:00,37.42,66.44,
2019-01-03 16:00:00,36.19,65.53,
2019-01-04 16:00:00,38.43,66.43,
2019-01-07 16:00:00,40.1,69.68,
2019-01-08 16:00:00,40.22,69.61,
2019-01-09 16:00:00,41.48,70.29,
2019-01-10 16:00:00,41.69,68.29,
2019-01-11 16:00:00,41.78,69.61,
2019-01-14 16:00:00,41.03,68.84,
2021-04-14 16:00:00,,,328.28
2021-04-15 16:00:00,,,322.75
2021-04-16 16:00:00,,,342.0
2021-04-19 16:00:00,,,333.0
2021-04-20 16:00:00,,,320.82
2021-04-21 16:00:00,,,311.92
2021-04-22 16:00:00,,,293.45
2021-04-23 16:00:00,,,291.6
2021-04-26 16:00:00,,,304.54
2021-04-27 16:00:00,,,302.0
2021-04-28 16:00:00,,,298.05
2021-04-29 16:00:00,,,294.77
2021-04-30 16:00:00,,,297.64
2021-05-03 16:00:00,,,294.21
2021-05-04 16:00:00,,,280.66
2021-05-05 16:00:00,,,273.0
2021-05-06 16:00:00,,,256.76
2021-05-07 16:00:00,,,263.7
2021-05-10 16:00:00,,,293.45
2021-05-11 16:00:00,,,303.0
2021-05-12 16:00:00,,,283.61
2021-05-13 16:00:00,,,265.1
2021-05-14 16:00:00,,,258.37
2021-05-17 16:00:00,,,248.24
2021-05-18 16:00:00,,,239.0
2021-05-19 16:00:00,,,224.8
2021-05-20 16:00:00,,,233.4
2021-05-21 16:00:00,,,224.35
2021-05-24 16:00:00,,,225.3
2021-05-25 16:00:00,,,242.41
2021-05-26 16:00:00,,,241.52
2021-05-27 16:00:00,,,247.09
2021-05-28 16:00:00,,,236.54
2021-06-01 16:00:00,,,238.93
2021-06-02 16:00:00,,,240.48
2021-06-03 16:00:00,,,233.66
2021-06-04 16:00:00,,,228.79
2021-06-07 16:00:00,,,231.45
2021-06-08 16:00:00,,,220.66
2021-06-09 16:00:00,,,224.32
2021-06-10 16:00:00,,,221.85
2021-06-11 16:00:00,,,223.92
2021-06-14 16:00:00,,,239.1
2021-06-15 16:00:00,,,232.21
2021-06-16 16:00:00,,,228.05
2021-06-17 16:00:00,,,230.66
2021-06-18 16:00:00,,,229.29
2021-06-21 16:00:00,,,222.6
2021-06-22 16:00:00,,,222.47
2021-06-23 16:00:00,,,226.01
2021-06-24 16:00:00,,,229.93
2021-06-25 16:00:00,,,224.54
2021-06-28 16:00:00,,,246.69
2021-06-29 16:00:00,,,254.9
2021-06-30 16:00:00,,,253.3
2021-07-01 16:00:00,,,241.44
2021-07-02 16:00:00,,,240.72
2021-07-06 16:00:00,,,235.41
2021-07-07 16:00:00,,,251.97
2021-07-08 16:00:00,,,244.29
2021-07-09 16:00:00,,,253.88
2021-07-12 16:00:00,,,247.67
2021-07-13 16:00:00,,,243.31
2021-07-14 16:00:00,,,229.94
2021-07-15 16:00:00,,,224.63
2021-07-16 16:00:00,,,225.01
2021-07-19 16:00:00,,,220.61
2021-07-20 16:00:00,,,224.96
2021-07-21 16:00:00,,,230.87
2021-07-22 16:00:00,,,226.08
2021-07-23 16:00:00,,,224.92
2021-07-26 16:00:00,,,245.45
2021-07-27 16:00:00,,,235.08
2021-07-28 16:00:00,,,241.75
2021-07-29 16:00:00,,,235.78
2021-07-30 16:00:00,,,236.58
2021-08-02 16:00:00,,,235.4
2021-08-03 16:00:00,,,230.18
2021-08-04 16:00:00,,,244.36
2021-08-05 16:00:00,,,255.5
2021-08-06 16:00:00,,,258.26
2021-08-09 16:00:00,,,280.47
2021-08-10 16:00:00,,,269.67
2021-08-11 16:00:00,,,278.4
2021-08-12 16:00:00,,,256.5
2021-08-13 16:00:00,,,261.25
2021-08-16 16:00:00,,,256.83
2021-08-17 16:00:00,,,250.8
2021-08-18 16:00:00,,,244.39
2021-08-19 16:00:00,,,248.24
2021-08-20 16:00:00,,,257.32
2021-08-23 16:00:00,,,256.0
2021-08-24 16:00:00,,,259.28
2021-08-25 16:00:00,,,256.77
2021-08-26 16:00:00,,,248.54
2021-08-27 16:00:00,,,259.12
2021-08-30 16:00:00,,,262.66
2021-08-31 16:00:00,,,259.0
2021-09-01 16:00:00,,,265.9
2021-09-02 16:00:00,,,268.18
2021-09-03 16:00:00,,,278.44
2021-09-07 16:00:00,,,266.81
2021-09-08 16:00:00,,,258.2
2021-09-09 16:00:00,,,256.42
2021-09-10 16:00:00,,,248.32
2021-09-13 16:00:00,,,242.84
2021-09-14 16:00:00,,,243.0
2021-09-15 16:00:00,,,247.07
2021-09-16 16:00:00,,,243.21
2021-09-17 16:00:00,,,245.19
2021-09-20 16:00:00,,,236.53
2021-09-21 16:00:00,,,238.46
2021-09-22 16:00:00,,,241.85
2021-09-23 16:00:00,,,237.5
2021-09-24 16:00:00,,,231.82
2021-09-27 16:00:00,,,232.24
2021-09-28 16:00:00,,,229.84
2021-09-29 16:00:00,,,225.28
2021-09-30 16:00:00,,,227.48
2021-10-01 16:00:00,,,231.15
2021-10-04 16:00:00,,,229.31
2021-10-05 16:00:00,,,240.09
2021-10-06 16:00:00,,,250.38
2021-10-07 16:00:00,,,251.59
2021-10-08 16:00:00,,,248.14
2021-10-11 16:00:00,,,256.5
2021-10-12 16:00:00,,,249.33
2021-10-13 16:00:00,,,246.78
2021-10-14 16:00:00,,,260.0
2021-10-15 16:00:00,,,280.61
2021-10-18 16:00:00,,,293.34
2021-10-19 16:00:00,,,305.63
2021-10-20 16:00:00,,,314.71
2021-10-21 16:00:00,,,300.01
2021-10-22 16:00:00,,,300.84
2021-10-25 16:00:00,,,325.54
2021-10-26 16:00:00,,,319.49
2021-10-27 16:00:00,,,311.67
2021-10-28 16:00:00,,,319.13
2021-10-29 16:00:00,,,319.42
2021-11-01 16:00:00,,,330.99
2021-11-02 16:00:00,,,336.34
2021-11-03 16:00:00,,,344.38
2021-11-04 16:00:00,,,344.45
2021-11-05 16:00:00,,,337.05
2021-11-08 16:00:00,,,353.92
2021-11-09 16:00:00,,,357.39
2021-11-10 16:00:00,,,328.6
2021-11-11 16:00:00,,,336.39
2021-11-12 16:00:00,,,342.98
2021-11-15 16:00:00,,,345.36
2021-11-16 16:00:00,,,342.12
2021-11-17 16:00:00,,,346.52
2021-11-18 16:00:00,,,323.57
2021-11-19 16:00:00,,,332.55
2021-11-22 16:00:00,,,315.48
2021-11-23 16:00:00,,,317.2
2021-11-24 16:00:00,,,312.38
2021-11-26 13:00:00,,,303.19
2021-11-29 16:00:00,,,319.39
2021-11-30 16:00:00,,,315.0
2021-12-01 16:00:00,,,294.5
2021-12-02 16:00:00,,,284.71
2021-12-03 16:00:00,,,265.65
2021-12-06 16:00:00,,,263.24
2021-12-07 16:00:00,,,286.42
2021-12-08 16:00:00,,,287.48
2021-12-09 16:00:00,,,263.91
2021-12-10 16:00:00,,,255.76
2021-12-13 16:00:00,,,251.37
2021-12-14 16:00:00,,,255.86
2021-12-15 16:00:00,,,258.3
2021-12-16 16:00:00,,,247.17
2021-12-17 16:00:00,,,243.35
2021-12-20 16:00:00,,,238.05
2021-12-21 16:00:00,,,247.69
2021-12-22 16:00:00,,,254.55
2021-12-23 16:00:00,,,268.15
2021-12-27 16:00:00,,,280.27
2021-12-28 16:00:00,,,261.33
2021-12-29 16:00:00,,,252.6
2021-12-30 16:00:00,,,256.79
2021-12-31 16:00:00,,,252.37
2022-01-03 16:00:00,,,251.05
2022-01-04 16:00:00,,,250.15
2022-01-05 16:00:00,,,234.23
2022-01-06 16:00:00,,,234.0
2022-01-07 16:00:00,,,232.33
2022-01-10 16:00:00,,,225.01
2022-01-11 16:00:00,,,237.23
2022-01-12 16:00:00,,,234.7
2022-01-13 16:00:00,,,228.23
2022-01-14 16:00:00,,,230.03
